id,comName,sciName,howMany,locName,locId,lat,lng,obsDt,
URN:CornellLabOfOrnithology:EBIRD:OBS2013998151,Yellow-legged Gull,Larus michahellis,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,30/03/2024
URN:CornellLabOfOrnithology:EBIRD:OBS1978817731,Yellow-legged Gull,Larus michahellis,2,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,13/03/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2012580048,Yellow-legged Gull,Larus michahellis,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,30/03/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2009664145,Yellow-legged Gull,Larus michahellis,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,28/03/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2009664138,Yellow-legged Gull,Larus michahellis,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,28/03/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2038883878,Barn Swallow,Hirundo rustica,4,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,08/04/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2031077743,peep sp.,Calidris sp. (peep sp.),6,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,06/04/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2038883884,Common Wood-Pigeon,Columba palumbus,14,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,08/04/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2031077737,Common Wood-Pigeon,Columba palumbus,20,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,06/04/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2031077740,Eurasian Blackbird,Turdus merula,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,06/04/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2038883885,Eurasian Blackbird,Turdus merula,3,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,08/04/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2038883882,European Goldfinch,Carduelis carduelis,4,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,08/04/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2031077733,European Goldfinch,Carduelis carduelis,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,06/04/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2031077736,Eurasian Linnet,Linaria cannabina,4,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,06/04/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2031077739,European Serin,Serinus serinus,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,06/04/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2038883879,European Serin,Serinus serinus,10,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,08/04/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2038883877,Great Cormorant,Phalacrocorax carbo,5,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,08/04/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2031077735,Great Cormorant,Phalacrocorax carbo,4,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,06/04/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2038883881,Great Tit,Parus major,2,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,08/04/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2038883886,Iberian Green Woodpecker,Picus sharpei,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,08/04/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2038883887,Eurasian Hoopoe,Upupa epops,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,08/04/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2031077738,Kentish Plover,Anarhynchus alexandrinus,2,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,06/04/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2038883876,Little Owl,Athene noctua,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,08/04/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2038883880,Mistle Thrush,Turdus viscivorus,2,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,08/04/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2038883883,Red-rumped Swallow,Cecropis daurica,5,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,08/04/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2031077734,Sardinian Warbler,Curruca melanocephala,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,06/04/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2031077742,Slender-billed Gull,Chroicocephalus genei,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,06/04/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2031077741,Yellow-legged Gull,Larus michahellis,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,06/04/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2148518595,Audouin's Gull,Ichthyaetus audouinii,4,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,12/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2148518587,Barn Swallow,Hirundo rustica,3,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,12/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2148518605,Black-headed Gull,Chroicocephalus ridibundus,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,12/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808821,Black-headed Gull,Chroicocephalus ridibundus,3,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808786,Black-headed Gull,Chroicocephalus ridibundus,3,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808845,Black-winged Stilt,Himantopus himantopus,6,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2148518602,Black-winged Stilt,Himantopus himantopus,11,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,12/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808810,Black-winged Stilt,Himantopus himantopus,6,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2155316587,Common Chaffinch,Fringilla coelebs,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,10/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2148518588,Western House-Martin,Delichon urbicum,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,12/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808815,Western House-Martin,Delichon urbicum,2,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808850,Western House-Martin,Delichon urbicum,2,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2148518618,Common Redshank,Tringa totanus,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,12/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2148518616,Common Shelduck,Tadorna tadorna,12,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,12/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2148518613,Common Swift,Apus apus,3,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,12/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808818,Common Tern,Sterna hirundo,8,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808783,Common Tern,Sterna hirundo,8,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808826,Common Wood-Pigeon,Columba palumbus,5,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2148518612,Common Wood-Pigeon,Columba palumbus,10,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,12/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808791,Common Wood-Pigeon,Columba palumbus,5,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808837,Crested Lark,Galerida cristata,2,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808802,Crested Lark,Galerida cristata,2,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2148518600,Crested Lark,Galerida cristata,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,12/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2148518591,European Bee-eater,Merops apiaster,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,12/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808789,Eurasian Collared-Dove,Streptopelia decaocto,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2148518596,Eurasian Collared-Dove,Streptopelia decaocto,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,12/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808824,Eurasian Collared-Dove,Streptopelia decaocto,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808838,European Pied Flycatcher,Ficedula hypoleuca,2,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2155316586,European Pied Flycatcher,Ficedula hypoleuca,3,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,10/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808803,European Pied Flycatcher,Ficedula hypoleuca,2,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808827,Eurasian Blackbird,Turdus merula,3,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2148518590,Eurasian Blackbird,Turdus merula,2,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,12/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808792,Eurasian Blackbird,Turdus merula,3,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808813,European Goldfinch,Carduelis carduelis,4,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808848,European Goldfinch,Carduelis carduelis,4,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2148518594,European Goldfinch,Carduelis carduelis,5,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,12/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808806,Eurasian Kestrel,Falco tinnunculus,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808841,Eurasian Kestrel,Falco tinnunculus,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2148518615,Eurasian Magpie,Pica pica,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,12/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2148518614,European Serin,Serinus serinus,10,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,12/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808831,European Serin,Serinus serinus,2,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808796,European Serin,Serinus serinus,2,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2148518592,European Turtle-Dove,Streptopelia turtur,3,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,12/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2173043120,European Turtle-Dove,Streptopelia turtur,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,19/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808816,Eurasian Thick-knee,Burhinus oedicnemus,7,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808851,Eurasian Thick-knee,Burhinus oedicnemus,7,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2148518589,Gray Heron,Ardea cinerea,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,12/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2148518598,Greater Flamingo,Phoenicopterus roseus,2,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,12/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2148518617,Great Tit,Parus major,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,12/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808814,Great Tit,Parus major,2,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808849,Great Tit,Parus major,2,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808817,Iberian Green Woodpecker,Picus sharpei,2,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2148518610,Iberian Green Woodpecker,Picus sharpei,2,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,12/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808782,Iberian Green Woodpecker,Picus sharpei,2,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2148518597,Eurasian Hoopoe,Upupa epops,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,12/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808788,House Sparrow,Passer domesticus,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2148518607,House Sparrow,Passer domesticus,6,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,12/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808823,House Sparrow,Passer domesticus,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808829,Kentish Plover,Anarhynchus alexandrinus,2,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2148518603,Kentish Plover,Anarhynchus alexandrinus,2,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,12/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808794,Kentish Plover,Anarhynchus alexandrinus,2,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2148518620,Little Egret,Egretta garzetta,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,12/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2149289539,Little Stint,Calidris minuta,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,12/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808825,Long-eared Owl,Asio otus,3,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808790,Long-eared Owl,Asio otus,3,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2148518606,Long-tailed Tit,Aegithalos caudatus,5,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,12/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2128138679,Montagu's Harrier,Circus pygargus,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2148518593,Pallid Swift,Apus pallidus,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,12/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2173043121,Pallid Swift,Apus pallidus,10,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,19/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808795,Pied Avocet,Recurvirostra avosetta,7,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808830,Pied Avocet,Recurvirostra avosetta,7,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2148518608,Pied Avocet,Recurvirostra avosetta,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,12/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808807,Red-legged Partridge,Alectoris rufa,4,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808842,Red-legged Partridge,Alectoris rufa,4,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808808,Red-necked Nightjar,Caprimulgus ruficollis,3,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808843,Red-necked Nightjar,Caprimulgus ruficollis,3,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808799,Red-rumped Swallow,Cecropis daurica,4,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808834,Red-rumped Swallow,Cecropis daurica,4,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2148518611,Red-rumped Swallow,Cecropis daurica,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,12/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808805,Rock Pigeon,Columba livia,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808840,Rock Pigeon,Columba livia,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808784,Ruddy Turnstone,Arenaria interpres,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808819,Ruddy Turnstone,Arenaria interpres,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808797,Sandwich Tern,Thalasseus sandvicensis,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808832,Sandwich Tern,Thalasseus sandvicensis,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2148518601,Sardinian Warbler,Curruca melanocephala,3,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,12/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808785,Sardinian Warbler,Curruca melanocephala,2,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808820,Sardinian Warbler,Curruca melanocephala,2,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808846,Slender-billed Gull,Chroicocephalus genei,2,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2148518599,Slender-billed Gull,Chroicocephalus genei,4,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,12/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808811,Slender-billed Gull,Chroicocephalus genei,2,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808809,Spotted Flycatcher,Muscicapa striata,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808844,Spotted Flycatcher,Muscicapa striata,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808839,Whinchat,Saxicola rubetra,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808804,Whinchat,Saxicola rubetra,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2148518604,Whiskered Tern,Chlidonias hybrida,2,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,12/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2148518609,White Wagtail,Motacilla alba,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,12/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808798,Woodchat Shrike,Lanius senator,2,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808833,Woodchat Shrike,Lanius senator,2,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808847,Yellow-legged Gull,Larus michahellis,9,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2148518619,Yellow-legged Gull,Larus michahellis,12,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,12/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2125808812,Yellow-legged Gull,Larus michahellis,9,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,05/05/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2270875876,Audouin's Gull,Ichthyaetus audouinii,2,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,25/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2270875868,Bank Swallow,Riparia riparia,2,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,25/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2277285795,Barn Swallow,Hirundo rustica,4,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,28/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2270875875,Black-headed Gull,Chroicocephalus ridibundus,10,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,25/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2270875864,Black-winged Stilt,Himantopus himantopus,2,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,25/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2277285784,Black-winged Stilt,Himantopus himantopus,6,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,28/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2277285812,Cetti's Warbler,Cettia cetti,1,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,28/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2277285794,Western House-Martin,Delichon urbicum,2,Lagunas de la Mata y Torrevieja PNat--Area General,L3906629,380.238.218,-0.6834269,28/06/2024
